#y z r Fr
5.000000e-02 0.000000e+00 5.0000000000000003e-02 1.2078023741947006e-04
5.500000e-02 0.000000e+00 5.4999999999999986e-02 1.3191245540056953e-04
6.000000e-02 0.000000e+00 6.0000000000000053e-02 1.4279348150190099e-04
6.500000e-02 0.000000e+00 6.5000000000000044e-02 1.5340805300309527e-04
7.000000e-02 0.000000e+00 7.0000000000000021e-02 1.6374226909151180e-04
7.500000e-02 0.000000e+00 7.5000000000000011e-02 1.7378348066499991e-04
8.000000e-02 0.000000e+00 8.0000000000000071e-02 1.8352014329635271e-04
8.500000e-02 0.000000e+00 8.5000000000000062e-02 1.9294163628288328e-04
9.000000e-02 0.000000e+00 9.0000000000000038e-02 2.0203805162280903e-04
9.500000e-02 0.000000e+00 9.5000000000000029e-02 2.1079995762368311e-04
1.000000e-01 0.000000e+00 1.0000000000000001e-01 2.1921814263630758e-04
1.050000e-01 0.000000e+00 1.0500000000000008e-01 2.2728334509970584e-04
1.100000e-01 0.000000e+00 1.1000000000000006e-01 2.3498597665847442e-04
1.150000e-01 0.000000e+00 1.1500000000000005e-01 2.4231584555335869e-04
1.200000e-01 0.000000e+00 1.2000000000000002e-01 2.4926188777030142e-04
1.250000e-01 0.000000e+00 1.2500000000000000e-01 2.5581191354479319e-04
1.300000e-01 0.000000e+00 1.3000000000000009e-01 2.6195237674093676e-04
1.350000e-01 0.000000e+00 1.3500000000000006e-01 2.6766817434396530e-04
1.400000e-01 0.000000e+00 1.4000000000000004e-01 2.7294248280904115e-04
1.450000e-01 0.000000e+00 1.4500000000000002e-01 2.7775663728865489e-04
1.500000e-01 0.000000e+00 1.5000000000000002e-01 2.8209005880961395e-04
1.550000e-01 0.000000e+00 1.5500000000000008e-01 2.8592023328564661e-04
1.600000e-01 0.000000e+00 1.6000000000000006e-01 2.8922274483423449e-04
1.650000e-01 0.000000e+00 1.6500000000000004e-01 2.9197136422196273e-04
1.700000e-01 0.000000e+00 1.7000000000000004e-01 2.9413819140183584e-04
1.750000e-01 0.000000e+00 1.7500000000000002e-01 2.9569384904443673e-04
1.800000e-01 0.000000e+00 1.8000000000000008e-01 2.9660772172409536e-04
1.850000e-01 0.000000e+00 1.8500000000000005e-01 2.9684823302940746e-04
1.900000e-01 0.000000e+00 1.9000000000000006e-01 2.9638315035943557e-04
1.950000e-01 0.000000e+00 1.9500000000000003e-01 2.9517990458513289e-04
2.000000e-01 0.000000e+00 2.0000000000000001e-01 2.9320590915046758e-04
2.050000e-01 0.000000e+00 2.0500000000000007e-01 2.9042886061848172e-04
2.100000e-01 0.000000e+00 2.1000000000000008e-01 2.8681700020253783e-04
2.150000e-01 0.000000e+00 2.1500000000000005e-01 2.8233931354052584e-04
2.200000e-01 0.000000e+00 2.2000000000000003e-01 2.7696564395868727e-04
2.250000e-01 0.000000e+00 2.2500000000000001e-01 2.7066669283192933e-04
2.300000e-01 0.000000e+00 2.3000000000000009e-01 2.6341387949096562e-04
2.350000e-01 0.000000e+00 2.3500000000000007e-01 2.5517903257775833e-04
2.400000e-01 0.000000e+00 2.4000000000000005e-01 2.4593388494726937e-04
2.450000e-01 0.000000e+00 2.4500000000000002e-01 2.3564934530719055e-04
2.500000e-01 0.000000e+00 2.5000000000000000e-01 2.2429452194456902e-04
2.550000e-01 0.000000e+00 2.5500000000000006e-01 2.1183547729106689e-04
2.600000e-01 0.000000e+00 2.6000000000000006e-01 1.9823369692526007e-04
2.650000e-01 0.000000e+00 2.6500000000000007e-01 1.8344426311623130e-04
2.700000e-01 0.000000e+00 2.7000000000000002e-01 1.6741373141101849e-04
2.750000e-01 0.000000e+00 2.7500000000000002e-01 1.5007771931118636e-04
2.800000e-01 0.000000e+00 2.8000000000000008e-01 1.3135822904246892e-04
2.850000e-01 0.000000e+00 2.8500000000000009e-01 1.1116074208805832e-04
2.900000e-01 0.000000e+00 2.9000000000000004e-01 8.9371141843971419e-05
2.950000e-01 0.000000e+00 2.9500000000000004e-01 6.5852542799563969e-05
3.000000e-01 0.000000e+00 3.0000000000000004e-01 4.0442130406264377e-05
3.050000e-01 0.000000e+00 3.0500000000000010e-01 1.2948145655715305e-05
3.100000e-01 0.000000e+00 3.1000000000000005e-01 -1.6852817247586299e-05
3.150000e-01 0.000000e+00 3.1500000000000006e-01 -4.9217992430697755e-05
3.200000e-01 0.000000e+00 3.2000000000000006e-01 -8.4439850721754133e-05
3.250000e-01 0.000000e+00 3.2500000000000001e-01 -1.2284643186054973e-04
3.300000e-01 0.000000e+00 3.3000000000000007e-01 -1.6480024056774476e-04
3.350000e-01 0.000000e+00 3.3500000000000008e-01 -2.1069528253814167e-04
3.400000e-01 0.000000e+00 3.4000000000000008e-01 -2.6095174493899270e-04
3.450000e-01 0.000000e+00 3.4500000000000003e-01 -3.1600774636671608e-04
3.500000e-01 0.000000e+00 3.5000000000000003e-01 -3.7630749280086439e-04
3.550000e-01 0.000000e+00 3.5500000000000009e-01 -4.4228507821442848e-04
3.600000e-01 0.000000e+00 3.6000000000000010e-01 -5.1434306044098675e-04
3.650000e-01 0.000000e+00 3.6500000000000005e-01 -5.9282482391164739e-04
3.700000e-01 0.000000e+00 3.7000000000000005e-01 -6.7797961017023291e-04
3.750000e-01 0.000000e+00 3.7500000000000000e-01 -7.6991895382708868e-04
3.800000e-01 0.000000e+00 3.8000000000000012e-01 -8.6856310495333057e-04
3.850000e-01 0.000000e+00 3.8500000000000006e-01 -9.7357584794027991e-04
3.900000e-01 0.000000e+00 3.9000000000000007e-01 -1.0842859406027727e-03
3.950000e-01 0.000000e+00 3.9500000000000002e-01 -1.1995931947955387e-03
4.000000e-01 0.000000e+00 4.0000000000000002e-01 -1.3178570000000006e-03
